cve_ent,cve_mun,mes,numero_de_transacciones_en_cajeros_automaticos,numero_de_transacciones_en_tpv
7,7008,8,-30.2970526804363,-17.858452511917868
7,7009,2,-7.679155879048405,-9.1460926341563
7,7009,3,0.3810268184260668,27.72393389104264
7,7009,4,-15.666064188364025,-23.995103040195886
7,7009,5,-8.294660739582827,-17.078147316874116
7,7009,6,-14.916222949538371,-8.82472964701082
7,7009,7,-20.018562845000254,7.503570699857165
7,7009,8,-8.573103414586502,5.9732707610691715
7,7012,2,2.349297476960266,-21.295744427226126
7,7012,3,27.866747242785927,-19.847419239480267
7,7012,4,-5.55975222843329,-39.42663011085945
7,7012,5,21.05302915848317,-32.25652640362379
7,7012,6,-31.311376340836972,-31.666467993801394
7,7012,7,-52.67411995769753,-17.677911550840363
7,7012,8,-55.952560809789986,-17.880557873405635
7,7013,2,-15.46128449510995,2.9033793431699095
7,7013,3,-19.97757428518033,37.267967634459765
7,7013,4,-17.454681367968593,-1.3326987148976732
7,7013,5,-0.13704603500902524,19.181342217991435
7,7013,6,-18.56350837849623,21.46596858638745
7,7013,7,-4.591042172802595,7.472632079961938
7,7013,8,-13.293465395876158,-6.568300809138483
7,7015,2,-4.60184310018904,-3.4258844603672234
7,7015,3,7.02977315689981,26.108374384236434
7,7015,4,-0.5257561436672997,15.87550380653826
7,7015,5,1.8785444234404425,19.122257053291513
7,7015,6,-1.9258034026465198,17.487684729064014
7,7015,7,5.458412098298648,34.37080161218089
7,7015,8,5.706521739130399,22.30183609493952
7,7017,2,-16.791713436127687,-9.151256519677576
7,7017,3,-7.402374903999531,5.05452821242296
7,7017,4,-27.350780803843953,-5.367472735893775
7,7017,5,-24.08971859553769,7.453769559032719
7,7017,6,-29.442114176562097,0.616405879563775
7,7017,7,-25.34018629014788,14.997629208155505
7,7017,8,-25.71828045922686,-2.3992413466097817
7,7019,2,-14.164769687021028,-9.579312084323433
7,7019,3,-8.37542965455319,-2.502356330231381
7,7019,4,-28.141352947044783,-32.534614822976536
7,7019,5,-23.6448309949847,-24.605397655617356
7,7019,6,-25.623735976710204,-25.90237491537123
7,7019,7,-28.405267406110823,-13.091903516573943
7,7019,8,-24.128220708669257,-12.783921199006997
7,7020,2,46.52777777777777,-32.59668508287292
7,7020,3,25.694444444444443,50.276243093922645
7,7020,4,2.951388888888884,26.519337016574585
7,7020,5,9.895833333333325,48.618784530386726
7,7020,7,-77.43055555555556,33.7016574585635
7,7020,8,-21.70138888888887,-3.3306690738754696e-14
7,7021,2,14.845427221983677,32.11538461538461
7,7021,3,27.37226277372262,47.69230769230768
7,7021,4,11.968656075568918,49.03846153846152
7,7021,5,10.58394160583942,51.53846153846153
7,7021,6,-17.6041219407471,42.88461538461539
7,7021,7,7.009446114212103,66.34615384615385
7,7021,8,-14.19063975955347,62.88461538461541
7,7023,2,2.1311475409836023,inf
7,7023,3,32.78688524590165,inf
7,7027,2,-26.605520344892742,-11.34059738710902
7,7027,3,-14.144380893492048,-13.9805930503605
7,7027,4,-35.44597310248879,-52.13584864747656
7,7027,5,-22.23768056199653,-46.57396866699193
7,7027,6,-38.33152986035966,-46.229739252995074
7,7027,7,-23.111935555899066,-37.98449612403102
7,7027,8,-23.735421926796164,-32.64487450533964
7,7028,2,31.402273957769356,275.0
7,7028,3,98.48402815376286,-50.000000000000014
7,7028,4,47.969680563075265,49.99999999999996
7,7028,5,34.97563616675692,112.49999999999996
7,7028,6,91.7704385489984,249.99999999999991
7,7028,7,45.7498646453709,399.9999999999999
7,7028,8,-19.057931781266902,-100.0
7,7029,5,19.839500668747224,-44.61538461538461
7,7029,6,16.005349977708438,-44.61538461538461
7,7029,7,48.95229603209987,-16.92307692307692
7,7029,8,23.941150245207332,30.000000000000004
7,7030,2,-44.707347447073474,-39.30197268588771
7,7030,3,-13.792029887920298,1.365705614567525
7,7030,4,-10.554171855541705,-24.12746585735963
7,7030,5,-27.117061021170606,-7.587253414264028
7,7030,6,-42.27895392278954,7.435508345978747
7,7030,7,-73.28767123287672,47.040971168437
7,7030,8,-100.0,35.963581183611495
7,7031,2,-0.6751824817518237,9.436133486766396
7,7031,3,-44.872262773722625,23.590333716916014
7,7031,4,-15.87591240875913,21.74913693901037
7,7031,5,-0.7664233576642476,25.776754890678966
7,7031,6,8.193430656934297,30.379746835443065
7,7031,7,-10.985401459854028,35.78826237054089
7,7031,8,-26.532846715328475,23.705408515535133
7,7032,2,-64.94661921708185,-10.343796711509711
7,7032,3,-47.50889679715302,12.167414050822135
7,7032,4,-39.59074733096085,16.741405082212268
7,7032,7,-79.62633451957295,17.48878923766817
7,7032,8,-46.441281138790025,14.499252615844549
7,7034,2,-0.9053794428434236,-3.807303807303808
7,7034,3,13.616714697406351,2.784252784252783
7,7034,4,-22.932276657060513,-9.11680911680911
7,7034,5,4.750240153698382,9.246309246309249
7,7034,6,-9.901536983669533,-14.905464905464905
7,7034,7,14.152257444764672,0.8676508676508599
7,7034,8,7.269452449567737,-1.5410515410515413
7,7035,2,-37.96260225944682,-1.9230769230769273
7,7035,3,299.3377483443709,-20.673076923076927
7,7035,4,-22.146474483833245,-23.076923076923084
7,7035,5,282.27502921698493,-0.9615384615384581
7,7035,6,291.62446435527863,0.9615384615384581
7,7035,7,358.959875340865,-8.173076923076927
7,7035,8,309.1936112193223,46.153846153846146
7,7037,2,3.777513384889941,-7.499999999999996
7,7037,3,37.06127305175491,-14.48369565217391
7,7037,4,36.82331945270671,-6.739130434782603
7,7037,5,14.396192742415215,-13.64130434782609
7,7037,6,-1.6061867935752705,-14.429347826086957
7,7037,7,38.01308744794765,-4.1847826086956585
7,7037,8,33.87864366448541,-4.456521739130437
7,7040,2,-2.905610287760152,-11.461557767924369
7,7040,3,10.788265523582208,0.18405421233163022
7,7040,4,-15.499835600423783,-18.38032293148164
7,7040,5,1.881461816676211,-24.621433949636074
7,7040,6,-10.843065382320338,-22.835271479963183
7,7040,7,3.7069059999756515,-18.476533087927706
7,7040,8,4.640939147801326,-23.061156195097453
7,7043,4,40.0142146410803,-0.7111597374179546
7,7043,5,70.29140014214639,-3.2275711159737597
7,7043,6,73.84506041222456,-9.737417943107241
7,7043,7,91.96872778962326,-12.144420131291046
7,7043,8,84.00852878464815,-20.295404814004392
7,7046,2,-18.453095523923857,3.5557184750733217
7,7046,3,-15.314697307494429,14.552785923753664
7,7046,4,-1.063282455839476,-10.410557184750735
7,7046,5,-8.694906534042179,-3.409090909090917
7,7046,6,-2.280912364945964,2.3093841642228607
7,7046,7,-3.961584633853521,23.826979472140742
7,7046,8,-21.84873949579831,25.916422287390017
7,7047,2,15.568110483364727,0.5347593582887722
7,7047,3,9.478970495919658,27.807486631016044
7,7047,4,7.721280602636549,48.93048128342245
7,7047,5,-32.077840552416816,32.887700534759354
7,7047,6,61.77024482109228,51.871657754010684
7,7047,7,22.09667294413058,41.443850267379666
7,7047,8,-95.73132454488386,-75.66844919786097
7,7048,2,2.0428571428571463,-16.094584286803972
7,7048,3,2.1857142857142797,7.322654462242562
7,7048,4,-29.47142857142857,-3.5469107551487467
7,7048,5,4.400000000000004,-0.190694126620905
7,7048,6,-15.400000000000002,2.4790236460716875
7,7048,7,6.528571428571439,18.878718535469098
7,7048,8,1.9142857142857128,10.602593440122043
7,7051,2,-3.964306612053836,-4.564833108037847
7,7051,3,12.414667446850004,-1.7365082666112142
7,7051,4,-11.146869514335878,-18.98721014869502
7,7051,5,2.0089721084454615,-14.463970053031094
7,7051,6,1.643261166374077,-17.874597067692633
7,7051,7,12.40003900916713,-8.880108141832165
7,7051,8,8.894090111176101,-16.689196215035874
7,7052,2,-17.739318550567873,-14.782608695652177
7,7052,3,220.28123309897242,8.695652173913038
7,7052,4,2.4607896160086407,-18.695652173913047
7,7052,5,115.84640346133041,16.086956521739125
7,7052,6,131.42239048134124,29.71014492753623
7,7052,7,237.29042725797726,48.260869565217405
7,7052,8,174.6890210924824,38.550724637681164
7,7054,2,-35.311389275227945,-6.963338713396361
7,7054,3,0.21634986864471628,-11.136730458842525
7,7054,4,11.43563591407819,-24.279455845054187
7,7054,5,6.135064132282486,-10.053032049804012
7,7054,6,-21.00139082058414,-27.668895549919302
7,7054,7,12.08468552001236,-11.367304588425176
7,7054,8,9.859372585380921,-17.685035738990074
7,7057,2,5.349998620423246,-8.48890454385347
7,7057,3,10.47650580801811,10.77844311377245
7,7057,4,-9.375603564826307,-15.780204297287781
7,7057,5,-2.7370802637750713,-7.079957731595632
7,7057,6,-9.24040504373258,-7.573089115885878
7,7057,7,-6.020472918908482,-3.3814723494188126
7,7057,8,-4.502938498468678,2.324762240225442
7,7059,2,-11.456539761494799,2.8877975872744654
7,7059,3,0.9820802244754789,13.974591651542646
7,7059,4,-24.507365601683574,-3.442937973737592
7,7059,5,-24.24111982654168,-3.272125547133564
7,7059,6,-42.75237548625726,18.052738336713993
7,7059,7,-54.72227536509151,23.796306181274684
7,7059,8,-36.917288438237364,6.538913205935715
7,7061,2,-23.91628790448409,-9.18329976194836
7,7061,3,-18.606268231463254,0.10071415491668123
7,7061,4,-27.3539786988671,-21.735945797473
7,7061,5,-29.523098839970142,-17.066471342245027
7,7061,6,-32.37738280985006,-21.314777513275974
7,7061,7,-38.511634217488634,-2.179088079106406
7,7061,8,-29.117766772946197,0.15564914850758615
7,7062,2,-20.725300796475178,-24.363636363636367
7,7062,3,-17.75970174546686,8.000000000000007
7,7062,4,-8.049483138451109,3.2727272727272716
7,7062,5,-10.981189628876464,18.181818181818166
7,7062,6,-46.94119640738859,18.9090909090909
7,7062,7,-13.5739705134723,-7.636363636363653
7,7062,8,-33.79088290120319,-20.727272727272737
7,7065,2,-0.3269859588382329,-8.33817360438851
7,7065,3,0.7770725139450096,-6.424653113907707
7,7065,4,-22.337949605693385,-38.91093901258471
7,7065,5,-13.28428543950757,-42.74927395934173
7,7065,6,-11.79746105020194,-32.252339464343336
7,7065,7,0.2827466820542579,-23.504356243949665
7,7065,8,-2.3341027120599933,-18.262342691190714
7,7068,2,-2.5169342915105086,-8.630609896432684
7,7068,3,-3.6619330880583223,7.551783659378586
7,7068,4,-19.079874840972387,-14.62169159953971
7,7068,5,-13.722793384451403,-3.4738204833141606
7,7068,6,-15.796169583605547,2.359033371691588
7,7068,7,-18.17556648213734,3.6104718066743313
7,7068,8,1.650448715744579,-8.220655926352126
7,7069,2,-7.706434052600509,-9.641747395357337
7,7069,3,2.2725782121073124,-5.492597331383664
7,7069,4,-15.527644782580163,-19.265216596600254
7,7069,5,-4.699285105266593,-12.301224639005671
7,7069,6,-7.890076736407137,-3.527691464083349
7,7069,7,-22.28635141339278,5.245841710838972
7,7069,8,-7.483439365120992,-11.131420215682686
7,7070,3,-42.257318952234236,-100.0
7,7071,2,-63.48300970873786,-7.428571428571429
7,7071,3,-45.71601941747572,2.6666666666666616
7,7071,4,-47.22087378640776,-19.71428571428572
7,7071,5,-57.66990291262135,-0.4761904761904856
7,7071,6,-57.19660194174756,-8.666666666666668
7,7071,7,-41.6019417475728,4.0000000000000036
7,7071,8,-53.22815533980582,-6.666666666666665
7,7074,2,-4.065535098873962,-4.747708463112932
7,7074,3,-1.669707524741526,13.339859393076448
7,7074,4,-10.418164058900503,-1.014505650974462
7,7074,5,-19.802436372348463,0.6985850315920583
7,7074,6,-15.355411805901099,2.6163566788288684
7,7074,7,-10.071690532795186,0.09789089614664626
7,7074,8,-8.680267595510582,-3.728753225949999
7,7075,2,-0.49200492004920493,6.788511749347248
7,7075,3,26.89626896268964,-11.488250652741527
7,7075,4,-46.08446084460846,0.5221932114882311
7,7075,5,-4.920049200492016,21.671018276762368
7,7075,6,-14.30914309143092,-6.527415143603166
7,7075,7,-38.21238212382124,8.877284595300218
7,7075,8,5.535055350553497,-0.5221932114882977
7,7077,2,-17.857928304376514,-32.92613636363636
7,7077,3,-5.850010996261268,-55.53977272727273
7,7077,4,63.88827798548493,-25.397727272727277
7,7077,5,13.503408840994059,4.119318181818166
7,7077,6,23.334066417418086,-8.66477272727274
7,7077,7,24.71959533758521,-10.710227272727291
7,7077,8,-10.490433252694087,-3.0681818181818477
7,7078,2,-20.026296887706952,-10.98085059746402
7,7078,3,-17.539074325808357,-15.96580606165271
7,7078,4,-43.6896373641377,-53.35131149827635
7,7078,5,-38.37416375303483,-51.047139545542095
7,7078,6,-39.205810246882066,-48.68717328781226
7,7078,7,-29.89861154807344,-36.017216528398635
7,7078,8,-30.141397712230134,-29.87585767138482
7,7079,2,-8.239184348305317,-5.987472365512159
7,7079,3,7.522733535409198,4.200442151805439
7,7079,4,0.7715624138881161,-13.301400147383957
7,7079,5,-50.868007715624145,7.663964627855546
7,7079,6,-1.2400110223202088,6.11643330876932
7,7079,7,19.178837145219063,11.753868828297698
7,7079,8,11.545880407825848,18.09137803979364
7,7080,2,16.229255113855643,-12.5
7,7080,3,16.9239675800849,37.5
7,7080,4,1.2157468159011753,-43.749999999999986
7,7080,5,26.09031262060979,18.75000000000002
7,7080,6,34.48475492087994,-43.75
7,7080,7,28.155152450791164,131.25
7,7080,8,43.052875337707384,-12.5
7,7081,2,-35.984910611776286,4.3301759133964834
7,7081,3,-12.383139248810892,14.930085701398287
7,7081,4,-8.39757257667706,0.0
7,7081,5,-39.298015417418405,30.401443391971128
7,7081,6,-31.244874528456624,17.63644564727107
7,7081,7,-30.441200590454322,5.728461885430747
7,7081,8,-23.929801541741845,1.2629679747406142
7,7086,2,-8.570075757575758,-8.396226415094343
7,7086,3,1.9886363636363535,6.132075471698117
7,7086,4,10.014204545454518,10.283018867924532
7,7086,5,27.29640151515149,17.21698113207548
7,7086,6,-6.131628787878807,5.896226415094352
7,7086,7,11.576704545454541,16.415094339622648
7,7086,8,13.58901515151516,13.632075471698112
7,7087,2,-10.642177934088837,-2.0406344680092725
7,7087,3,12.309495896834699,2.673320263767587
7,7087,4,1.6933698059137692,-7.0664765638923654
7,7087,5,-7.346619773348961,10.853680270896437
7,7087,6,-16.757848117754325,-3.7693815719123336
7,7087,7,-31.340367330988673,16.538941365175532
7,7087,8,-62.68724762276931,22.028158973444988
7,7089,2,-15.647824331622296,-5.167391436711066
7,7089,3,-13.903060109862642,-6.452750013619479
7,7089,4,-35.0406960181345,-33.54237901894871
7,7089,5,-34.55954447025267,-30.4163074862283
7,7089,6,-37.827285295078894,-27.527695615808845
7,7089,7,-26.112215097287685,-18.208445360243275
7,7089,8,-25.857744827140227,-16.203337253607543
7,7092,2,-39.83372050372906,18.128654970760238
7,7092,3,-20.112483188653872,20.60543515651876
7,7092,4,-25.69996332069936,13.209494324045412
7,7092,5,-5.073969922973475,9.872721018231845
7,7092,6,-9.940090475608265,-6.088751289989691
7,7092,7,6.174348942413488,8.668730650154789
7,7092,8,10.893752292456282,-3.0615755073959527
7,7094,2,-8.361710177828229,-12.205882352941178
7,7094,3,16.931517215285652,-2.4264705882352966
7,7094,4,7.037457434733252,-39.48529411764705
7,7094,5,3.3106318577374116,-37.24264705882352
7,7094,6,2.8376844494892195,-36.47058823529411
7,7094,7,12.145289443813855,-21.06617647058823
7,7094,8,3.121452894438148,-7.867647058823524
7,7097,2,-13.40975790443446,-11.069816830368994
7,7097,3,-9.926962930600524,-5.312214258325221
7,7097,4,-31.161849765882465,-31.631419048461794
7,7097,5,-23.64254575501713,-28.72017225614253
7,7097,6,-23.766015443208676,-25.2190071675073
7,7097,7,-21.879778514374703,-13.305607173406486
7,7097,8,-24.463144298074813,-10.919387664808433
7,7099,2,-30.741613373723776,-14.023144996596326
7,7099,3,-48.62560305172221,-0.6807351940095296
7,7099,4,-47.11096151688545,-20.830496936691624
7,7099,5,-31.639178727701122,-9.802586793737234
7,7099,6,-47.90755076854034,1.6337644656228667
7,7099,7,-43.39728486480422,21.443158611300216
7,7099,8,-46.51632446987546,18.51599727705924
7,7101,2,-14.615971898219737,-5.43519153031351
7,7101,3,-14.937875066353568,-7.786437545760416
7,7101,4,-38.44175474178982,-43.99831186035335
7,7101,5,-33.55556155361818,-39.608829055611636
7,7101,6,-37.601104843135666,-37.20727988907729
7,7101,7,-27.774478843333604,-23.501482983786836
7,7101,8,-26.537442691724856,-15.656109754654912
7,7102,2,-24.76716482564436,-15.926773455377575
7,7102,3,20.20792722547109,-13.913043478260867
7,7102,4,8.490361706735982,-40.22883295194508
7,7102,5,14.457439896036405,-32.21967963386727
7,7102,6,20.641108945202525,-39.03890160183066
7,7102,7,20.424518085336807,-31.304347826086943
7,7102,8,12.57309941520468,-35.97254004576658
7,7105,2,-6.408450704225355,-38.63636363636363
7,7105,3,12.253521126760546,1.1363636363636465
7,7105,4,27.887323943661958,-100.0
7,7106,2,-5.6401872631344325,-3.7709497206703912
7,7106,3,9.177379802333352,13.407821229050288
7,7106,4,-6.598796165564391,3.00279329608939
7,7106,5,-9.493200564761839,19.413407821229043
7,7106,6,-17.19922716801665,12.709497206703912
7,7106,7,-4.24314483168613,9.357541899441335
7,7106,8,-11.622204057367924,2.2346368715083775
7,7107,2,-68.91447368421053,18.639798488664994
7,7107,3,-23.84868421052633,38.539042821158695
7,7107,4,-21.076127819548894,30.163727959697752
7,7107,5,-10.009398496240628,43.57682619647356
7,7107,6,-19.54887218045116,51.763224181360215
7,7107,7,-27.490601503759425,51.00755667506298
7,7107,8,-39.990601503759414,50.56675062972293
7,7108,2,-14.335563530803563,-3.7843543531803414
7,7108,3,-8.884669297835746,3.9485515461902265
7,7108,4,-25.703605762061454,-12.576723093162368
7,7108,5,-22.86532324608058,-7.060479299425316
7,7108,6,-26.02968515444034,-6.419328355291453
7,7108,7,-21.033114952927257,-0.7545251964502064
7,7108,8,-23.77098887552316,-5.121388639118019
7,7109,2,10.044519375148187,0.5235602094240788
7,7109,3,41.20544769631993,24.956369982547997
7,7109,4,-4.981428308000291,28.147594116180507
7,7109,5,19.23553120307688,47.86836200448765
7,7109,6,8.616738231342724,75.84143605086014
7,7109,7,16.38787176312535,49.88780852655199
7,7109,8,-3.477252970153555,31.338818249813016
7,7114,8,201.25391849529782,29.774614472123396
8,8001,2,-56.094832675636205,-8.42205842205842
8,8001,3,-55.01351645278562,-10.105560105560096
8,8001,4,-58.263679582388214,-30.95823095823095
